ID,Glottocode,Noun_Class,Semantic_Categories,Unpossession_Marker_Type,Remark,Coder,Source,dd_Valency,dd_Semantic_Type,dd_Construction_Type_Simplified,dd_Construction_Type_Generic,dd_Unpossession_Construction
kuik1246_alienable-tsV,kuik1246,alienable-tsV,mixed,NA,"Includes some body parts like ""lower leg"" and ""woman's hair"", and some objects (""processing mat, magic spell, beverage""); apparently a small category.",AM,basso2019kalapalo[85-89],Optionally possessed,Mixed,PSSD,MARKER,Noun
kuik1246_SUPPLETIVE,kuik1246,SUPPLETIVE,kin,NA,"Some kinship terms (""mother, father, grandmother, uncle, aunt, younger brother"", maybe more), and some miscellaneous terms (""village, vagina, faeces"", maybe also ""song"").",AM,santos2007kuikuro[201-202],,Inalienable,SUPPLETION,,Noun
kuna1268_alienable,kuna1268,alienable,default,NA,,TH,boehm1984kunama[88],Optionally possessed,Default,JUXT,JUXT,Noun
kuot1243_alienable,kuot1243,alienable,default,NA,,TH,lindstroem2002topics[8],Optionally possessed,Default,PSSD,MARKER,Noun
kuot1243_inalienable,kuot1243,inalienable,body;part,NA,,TH,lindstroem2002topics[8],Optionally possessed,Inalienable,PSSD,MARKER,Noun
kusu1250_alienable,kusu1250,alienable,default,NA,,TH,watters2006kusunda[50],Optionally possessed,Default,PSSR,MARKER,Noun
kute1249_kin,kute1249,kin,kin,3.INDEF,"Kinship terms are obligatorily possessed, unlike other nouns. This appears to encompass all kin.",DI,"halverson2021pc[18-20,34-38];gatchalian2020deverbal;underhill2022pc;morgan1992kutenai[376,562]",Obligatorily possessed,Inalienable,PSSD,MARKER,MARKER
kute1249_alienable,kute1249,alienable,default,NA,"This is the default category, and some deverbal nouns are possessed in this manner. Other deverbal nouns have their possessor marked as subject or object (the latter only attested in Canestrelli). This difference between subject agreement as possession and typical possession morphemes is analyzed in Gatchalian as the relative order of nominalization and possession (i.e., nominalizing after subject has attached to the verb), and there is good reason to believe this is true (e.g., some deverbal nouns can have possessor marked as subject or with a possessive affix). Assuming Canestrelli is correct to note object-agreeing possession, it presumably follows the same pattern. This set of deverbal noun possessive strategies is not included here as separate classes because we follow Gatchalian in understanding this as fundamentally a property of nominalization, and not of possessive category.",DI,"halverson2021pc[18-20,34-38];gatchalian2020deverbal;underhill2022pc",Optionally possessed,Default,PSSD,MARKER,Noun
kwak1269_alienable,kwak1269,alienable,default,NA,"There is no mention of other classes of possession, and so we assume that none exists.",DI,rosenblum2015kwakwala[128-130],Optionally possessed,Default,PSSR,MARKER,Noun
kwaz1243_alienable,kwaz1243,alienable,default,NA,"There is only possessive class discussed in the grammar. Animal body parts (e.g., 'tapir liver') can be expressed without possession, but this seems like a very clear case of semantic compounding rather than possession. Nothing similar is possible for human body parts.",DI,voort2004kwaza[181-186],Non-possessible,Default,CLASS,CLASS,Noun
kyon1247_inalienable,kyon1247,inalienable,part,NA,,TH,maling1992inalienable[37],Optionally possessed,Inalienable,JUXT,JUXT,Noun
kyon1247_alienable,kyon1247,alienable,default,NA,,TH,martin1992korean[150],Optionally possessed,Default,PSSR,MARKER,Noun
laal1242_fusible,laal1242,fusible,body,NA,"This class has mostly body part terms and very few kinship terms (wife, grandchild, slave). The source describes the body parts contained in this class as whole, vital and visible, but we do not agree that this generalization holds. This class corresponds to part of the ""immédiate amalgamable"" class in the source. For this class there is variation regarding access to the constructions involving fused person markers. All nouns accept the fused person markers, at least for a singular possessee and a singular possessor.",NCP,"boyeldieu1982laal[12-17, 26-49, 68]",Optionally possessed,Inalienable,JUXT;PSSD,JUXT;MARKER,Noun
laal1242_non-fusible,laal1242,non-fusible,body,NA,"Apart from body parts, only one kinship term belongs to this class (maternal uncle, which is a loan). The source describes the body parts contained in this class as visible but superficial, non-vital, non-visible, and productions. This class corresponds to the ""immédiate non-amalgamable"" class in the source. Also states, qualities, attitudes or characteristics of individuals (mostly derived nouns) belong to this class.",NCP,"boyeldieu1982laal[12-17, 26-49, 68]",Optionally possessed,Inalienable,JUXT;PSSD,JUXT;MARKER,Noun
laal1242_fused,laal1242,fused,kin,NA,"This class has mostly kinship terms and very few body parts (face, kidney, elbow, butt/ass, body). This class corresponds to part of the ""immédiate amalgamable"" class in the source.",NCP,"boyeldieu1982laal[12-17, 26-49, 68]",Obligatorily possessed,Inalienable,PSSD,MARKER,NULL
laal1242_alienable,laal1242,alienable,default,NA,"This class corresponds to the ""médiate"" class in the source.",NCP,"boyeldieu1982laal[12-17, 26-49, 68]",Optionally possessed,Default,PSSD,MARKER,Noun
lake1258_alienable,lake1258,alienable,default,NA,"Kinship terms typically occur with a possessive prefix, but do not have to.",DI,"callaghan1963lakemiwok[75,94-95]",Optionally possessed,Default,PSSR,MARKER,Noun
lako1248_possessible,lako1248,possessible,default,NA,"There is explicitly no grammaticalized inalienable class, although kinship and body part terms are more often possessed than not possessed.",DI,telles2002latunde[154-155],Optionally possessed,Default,PSSD,MARKER,Noun
lako1248_non-possessible,lako1248,non-possessible,nature_inanimate;wild_animals,NA,"Examples of non-possessible nouns are: sun, star, river, forest, and undomesticated animals",DI,telles2002latunde[154-155],Non-possessible,Non-possessible,NULL,NULL,Noun
lako1247_alienable,lako1247,alienable,default,NA,,NCP;DI,ingham2003lakota[13-16];williamson1984lakhota[44-46],Optionally possessed,Default,CLASS;PSSD,CLASS;MARKER,Noun
lako1247_kinship-ku,lako1247,kinship-ku,kin,NA,"This contains a lot of kinship terms, like 'father in law', 'elder brother of a woman', 'husband'.",NCP;DI,ingham2003lakota[13-16];williamson1984lakhota[44-46],Optionally possessed,Inalienable,PSSD,MARKER,Noun
lako1247_kinship-miku,lako1247,kinship-miku,kin,NA,"This contains a lot of kinship terms, like 'son', 'younger sister of a man', 'maternal uncle'.",NCP;DI,ingham2003lakota[13-16];williamson1984lakhota[44-46],Optionally possessed,Inalienable,PSSD,MARKER,Noun
lako1247_SUPPLETIVE,lako1247,SUPPLETIVE,kin,NA,"This kinship category is highly heterogeneous, they may or may not have the final -ku, and often have suppletive or irregular affixes applied in the third person. We are grouping them all together under suppletion.",NCP;DI,ingham2003lakota[13-16];williamson1984lakhota[44-46],,Inalienable,SUPPLETION,,Noun
lako1247_inalienable,lako1247,inalienable,body,SPECIAL_MARKER,"Also includes abstract properties like 'wisdom, deed, thought'.",NCP;DI,ingham2003lakota[13-16];williamson1984lakhota[44-46],Obligatorily possessed,Inalienable,PSSD,MARKER,MARKER
lang1324_inalienable,lang1324,inalienable,part;blood_kin;body;owner,NA,"Spouses usually not inalienably possessed, and many other instances where inalienable possession is normal.",TH,noonan1992lango[156ff],Optionally possessed,Inalienable,JUXT,JUXT,Noun
lang1324_alienable,lang1324,alienable,default,NA,,TH,noonan1992lango[156ff],Optionally possessed,Default,LINKER,MARKER,Noun
laoo1244_alienable,laoo1244,alienable,default,NA,"No fixed distinction between alienable and inalienable, but inalienable less likely to be marked (i.e. just JUXT).",TH,enfield2007grammar[94],Optionally possessed,Default,CLASS;JUXT,CLASS;JUXT,Noun
lavu1241_alienable,lavu1241,alienable,default,NA,"Terrill explicitly states that there are no (in)alienable differences in the language. There are two words that must be possessed, but they are 'self' and quantificational 'some' (e.g., ""some of them""), so we do not count them.",DI,"terrill2003lavukaleve[93,63]",Optionally possessed,Default,PSSD,MARKER,Noun
leco1242_body,leco1242,body,body,NA,"This group of terms is only differentiated from the alienable class in pronominal, rather than nominal, possession.",DI,vandekerke2009leko[297-98];vandekerke2023pc,Optionally possessed,Inalienable,PSSR,MARKER,Noun
leco1242_alienable,leco1242,alienable,default,NA,,DI,vandekerke2009leko[297-98];vandekerke2023pc,Optionally possessed,Default,PSSR-PSSD,MARKER,Noun
leco1242_parentshouse,leco1242,parentshouse,mixed,NA,"The grammar only gives an inalienable/alienable divide, but then remarks that a different construction is used only for kinship terms. According to vandekerke2023pc, this category includes only the words 'mother', 'father', and 'house', and groups them with alienables. For our purposes, we have split this small category apart as having access to a slightly different construction.",DI,vandekerke2009leko[297-98];vandekerke2023pc,Optionally possessed,Mixed,PSSR-PSSD,MARKER,Noun
lill1248_alienable,lill1248,alienable,default,NA,There is no mention of an alienability split in Lillooet.,DI,"eijk1997lillooet[145,239-240]",Optionally possessed,Default,PSSD,MARKER,Noun
nucl1327_body2,nucl1327,body2,body,NA,"This class consists of body parts that must have a free pronominal possessor, not prefixed.",TH,harvey2001limilngan[66-68],Obligatorily possessed,Inalienable,JUXT,JUXT,NULL
nucl1327_body1,nucl1327,body1,body,NA,This class consists of body parts that can accept a prefix possessor.,TH,harvey2001limilngan[66-68],Obligatorily possessed,Inalienable,MARKER,MARKER,NULL
nucl1327_kin,nucl1327,kin,kin,NA,,TH,harvey2001limilngan[53],Obligatorily possessed,Inalienable,MARKER,MARKER,NULL
nucl1327_alienable,nucl1327,alienable,default,NA,,TH,harvey2001limilngan[53],Optionally possessed,Default,MARKER,MARKER,Noun
madi1260_kin,madi1260,kin,kin,NA,Kinship terms have access to one additional construction in comparison with the default class.,NCP;DI,"blackings2003madi[276,293-297]",Optionally possessed,Inalienable,JUXT;PSSR,JUXT;MARKER,Noun
madi1260_alienable,madi1260,alienable,default,NA,,NCP;DI,"blackings2003madi[276,293-297]",Optionally possessed,Default,PSSR,MARKER,Noun
maba1277_alienable,maba1277,alienable,default,NA,,TH,weiss2009maba[343],Optionally possessed,Default,PSSR,MARKER,Noun
maba1277_inalienable,maba1277,inalienable,kin,NA,,TH,weiss2009maba[343],Obligatorily possessed,Inalienable,PSSR-PSSD,MARKER,NULL
jama1261_inalienable,jama1261,inalienable,body;part;plant_part;place_relation;food,NA,"This is a closed class of about 175 words, and which also includes physical properties (itch, smell), images, dreams, containers, and some (but not many) objects of cultural relevance, such as a baby sling or hunter’s weapon. There are a wide variety of complex form changes according to masculine and feminine agreement (the PSSD noun takes on the gender of the PSSR), 1sg and 2sg possessor, and unpossessed forms, which subdivides this category further. Dixon argues that these derive from historical processes of phonological change, and there is a great deal of phonological correspondence between each of these properties (i.e., the presence of different or identical masculine/feminine forms can predict 1sg and 2sg forms, if there is anything special about them). We are thus treating them as phonologically-conditioned conjugation classes, and not separating this category of inalienable nouns into multiple different possession classes. However this is a determination highly dependent on the phonological correlations between these classes.",DI,"dixon2004jarawara[78-80,311-318,343-360]",Optionally possessed,Inalienable,PSSD,MARKER,Noun
jama1261_alienable,jama1261,alienable,default,NA,This is the category to which new nouns are added.,DI,"dixon2004jarawara[90,78-80]",Optionally possessed,Default,PSSR,MARKER,Noun
jama1261_kinship1,jama1261,kinship1,kin,NA,"Kinship terms cluster into 7 groups according to their behavior for different possessors (1sg, 2sg, 3sg, nonsg), however there is always something unpredictable about one or more of the forms, even if it is “predictable” for some small sub-category of kinship terms: Sometimes the root completely changes, sometimes an unpredictable suffix or prefix appears. We are treating all of these as a single group of suppletive possessive forms. This analysis of suppletion is somewhat complicated by the fact that these are apparently obligatorily possessed.",DI,dixon2004jarawara[298-301],Obligatorily possessed,Inalienable,PSSD;PSSR,MARKER,NULL
jama1261_kinship2,jama1261,kinship2,kin,NA,"Small class including only 'daughter', 'son', 'wife', 'husband'. In addition to idiosyncratic possession paradigms, there is root suppletion between different persons as well.",DI,dixon2004jarawara[298-301],Obligatorily possessed,Inalienable,PSSD;PSSR,MARKER,NULL
magd1235_alienable,magd1235,alienable,default,NA,,DI,"erickson2013mixtecomagdalena[45-46,106-108]",Optionally possessed,Default,JUXT,JUXT,Noun
male1292_dependent-inanimate,male1292,dependent-inanimate,body,NA,,TH;NCP;DI,"leavitt1996passamaquoddy[8,25-27,38]",Obligatorily possessed,Inalienable,PSSD,MARKER,NULL
